2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
,,,4.9,,5.199999999999999,5.4,7.1,4.9,7.5,15.666666666666666,10.6,13.700000000000001,13.433333333333332,8.966666666666667,9.9
5.6,6.533333333333334,5.866666666666667,8.166666666666666,8.93,8.633333333333333,8.0,11.733333333333334,11.733333333333334,12.066666666666668,6.733333333333333,11.166666666666666,11.566666666666668,9.666666666666666,10.166666666666666,9.200000000000001
,,,5.5,6.4,8.466666666666667,7.833333333333333,8.5,8.866666666666667,9.233333333333333,6.933333333333334,9.6,10.5,12.166666666666666,13.233333333333334,13.666666666666666
,,,,4.566666666666666,,4.8,8.6,9.866666666666667,7.016666666666667,9.266666666666667,10.4,11.200000000000001,9.366666666666667,9.6,8.799999999999999
,5.0,5.1,9.433333333333334,11.666666666666666,8.933333333333334,8.066666666666666,8.200000000000001,11.566666666666668,9.166666666666666,10.6,8.083333333333334,10.166666666666666,10.200000000000001,11.666666666666666,10.466666666666667
,,7.366666666666667,7.7,9.066666666666666,10.266666666666667,8.0,7.6000000000000005,10.266666666666667,8.166666666666666,9.0,13.166666666666666,14.333333333333334,9.0,9.066666666666666,11.333333333333334
,,,,5.0,5.0,,6.0,11.766666666666666,7.666666666666667,8.666666666666666,12.233333333333334,9.366666666666667,8.566666666666666,14.4,9.766666666666667
,,6.133333333333333,8.4,10.033333333333333,7.5,9.166666666666666,8.299999999999999,10.133333333333333,8.6,10.733333333333334,11.799999999999999,12.0,11.0,10.133333333333333,7.333333333333333
,9.1,8.566666666666666,11.833333333333334,7.633333333333333,10.466666666666667,11.066666666666668,11.066666666666668,7.733333333333333,8.666666666666666,10.633333333333333,12.166666666666666,12.033333333333333,9.416666666666666,10.4,8.549999999999999
,,,,,,,6.15,5.35,9.066666666666666,7.533333333333334,9.333333333333334,10.933333333333332,7.6000000000000005,7.966666666666666,8.9
4.9,8.266666666666667,9.1,6.233333333333333,6.6,9.266666666666667,7.599999999999999,8.166666666666666,10.633333333333333,7.5,7.166666666666667,9.066666666666666,9.366666666666667,10.333333333333334,11.133333333333333,11.033333333333333
,,7.3,6.566666666666666,8.6,7.533333333333334,9.666666666666666,8.833333333333334,7.2,7.833333333333333,8.733333333333333,13.0,18.066666666666666,11.166666666666666,9.333333333333332,11.0
5.366666666666667,6.433333333333334,10.200000000000001,8.450000000000001,6.766666666666667,8.6,9.666666666666666,9.799999999999999,10.0,10.049999999999999,9.700000000000001,12.6,9.666666666666666,11.0,10.333333333333334,11.066666666666668
,,,,7.616666666666667,6.8999999999999995,10.200000000000001,10.666666666666666,9.166666666666666,9.0,11.066666666666668,8.666666666666666,8.0,9.933333333333334,9.0,6.3999999999999995
,4.9,9.666666666666666,6.166666666666667,8.799999999999999,7.433333333333334,8.9,9.166666666666666,8.6,7.666666666666667,10.299999999999999,9.766666666666667,7.033333333333334,8.733333333333333,12.666666666666666,8.066666666666666
,,8.633333333333333,10.166666666666666,7.9,8.966666666666667,11.233333333333334,11.616666666666667,9.666666666666666,9.766666666666666,8.333333333333334,11.666666666666666,8.466666666666667,12.433333333333332,9.233333333333334,9.466666666666667
6.8,7.633333333333333,8.0,9.9,10.200000000000001,6.083333333333333,8.9,10.233333333333333,10.483333333333333,10.700000000000001,9.066666666666666,12.799999999999999,12.299999999999999,7.666666666666667,10.983333333333334,11.766666666666666
,,,5.4,,,,7.933333333333333,8.6,7.633333333333333,9.3,9.766666666666667,10.233333333333333,9.033333333333333,10.0,10.4
6.833333333333333,7.933333333333333,9.466666666666667,8.386666666666667,7.433333333333333,9.453333333333333,10.366666666666667,10.633333333333333,10.816666666666668,12.166666666666666,10.333333333333334,10.5,8.4,10.9,11.0,8.366666666666667
,5.65,4.6000000000000005,7.033333333333334,8.299999999999999,11.433333333333332,7.966666666666668,9.5,10.466666666666667,7.933333333333334,7.900000000000001,9.583333333333334,11.933333333333332,10.299999999999999,9.9,8.666666666666666
6.0,7.133333333333333,7.833333333333333,11.433333333333332,10.466666666666667,6.533333333333334,8.733333333333333,8.916666666666666,10.299999999999999,8.433333333333334,15.166666666666666,13.700000000000001,9.866666666666667,8.666666666666666,13.666666666666666,10.066666666666666
5.0,6.966666666666666,9.700000000000001,7.433333333333334,10.266666666666667,9.333333333333334,16.333333333333332,8.816666666666666,11.5,12.166666666666666,9.0,10.4,9.700000000000001,10.666666666666666,8.666666666666666,11.333333333333334
7.966666666666666,10.17,9.433333333333334,8.6,8.200000000000001,9.433333333333334,10.833333333333334,9.11,10.4,8.333333333333334,8.666666666666666,13.833333333333334,12.0,11.0,11.333333333333334,13.266666666666666
7.633333333333333,8.799999999999999,9.633333333333335,10.666666666666666,9.833333333333334,11.833333333333334,9.799999999999999,10.066666666666666,8.433333333333334,8.066666666666666,9.5,9.166666666666666,10.533333333333333,14.5,10.933333333333332,9.066666666666666
7.566666666666666,9.533333333333333,7.8,10.166666666666666,8.166666666666666,11.5,12.299999999999999,12.666666666666666,10.5,8.72,10.666666666666666,9.166666666666666,13.666666666666666,9.833333333333334,11.1,4.966666666666667
8.633333333333335,9.583333333333334,8.333333333333334,8.0,7.8999999999999995,11.066666666666668,8.733333333333333,10.783333333333333,11.666666666666666,6.1000000000000005,9.333333333333334,9.783333333333333,9.4,8.6,6.066666666666666,9.066666666666666
6.366666666666667,7.786666666666668,8.566666666666666,11.833333333333334,9.82,8.5,8.466666666666667,16.933333333333334,7.5,8.066666666666666,8.166666666666666,10.9,9.0,11.733333333333334,9.0,12.9
7.833333333333333,8.233333333333333,8.0,10.333333333333334,15.1,10.233333333333333,10.466666666666667,11.233333333333334,9.483333333333333,10.666666666666666,10.166666666666666,12.833333333333334,10.633333333333333,7.333333333333333,7.933333333333334,6.933333333333334
7.233333333333333,10.533333333333333,9.066666666666666,12.4,9.333333333333334,8.366666666666667,7.3999999999999995,10.75,8.476666666666667,10.266666666666667,10.833333333333334,13.0,10.333333333333334,13.0,10.333333333333334,9.166666666666666
,5.599999999999999,8.1,7.066666666666667,5.8999999999999995,8.466666666666667,7.666666666666667,11.799999999999999,9.75,9.666666666666666,9.766666666666667,9.533333333333333,9.9,14.5,14.416666666666666,9.9
6.933333333333334,7.866666666666667,8.583333333333334,7.733333333333333,10.833333333333334,11.833333333333334,12.333333333333334,17.46666666666667,12.033333333333333,15.5,8.333333333333334,10.916666666666666,10.799999999999999,10.666666666666666,10.566666666666666,12.666666666666666
10.733333333333334,7.400000000000001,5.716666666666666,10.083333333333334,9.6,13.333333333333334,10.0,9.7,9.133333333333333,8.833333333333334,11.166666666666666,9.0,9.5,11.166666666666666,13.376666666666665,7.366666666666667
8.5,9.433333333333334,10.0,6.733333333333333,9.533333333333333,9.9,17.066666666666666,11.483333333333334,8.0,9.666666666666666,9.333333333333334,14.333333333333334,11.533333333333333,12.5,9.133333333333333,8.866666666666667
6.833333333333333,7.5,6.0,10.366666666666667,7.733333333333333,9.4,7.966666666666666,8.933333333333332,12.866666666666667,10.166666666666666,12.966666666666667,12.0,8.5,13.1,9.799999999999999,5.8999999999999995
8.0,7.666666666666667,7.233333333333333,8.266666666666667,10.166666666666666,9.733333333333333,11.4,10.6,10.833333333333334,7.666666666666667,10.6,13.5,12.766666666666666,8.016666666666667,10.0,11.866666666666667
,,8.1,9.333333333333334,,5.25,6.866666666666667,7.033333333333334,7.1000000000000005,9.566666666666666,10.733333333333334,7.566666666666667,11.333333333333334,8.75,9.933333333333334,14.333333333333334
6.8,6.033333333333334,9.666666666666666,6.766666666666667,8.566666666666666,9.733333333333333,9.033333333333333,10.566666666666666,7.866666666666667,13.799999999999999,8.766666666666666,16.5,8.733333333333333,8.866666666666665,8.066666666666666,4.533333333333333
9.566666666666666,6.966666666666666,7.8999999999999995,9.333333333333334,8.4,9.833333333333334,9.333333333333334,9.4,10.083333333333334,9.566666666666666,7.5,8.166666666666666,9.6,16.333333333333332,8.799999999999999,6.7
5.966666666666668,8.4,9.233333333333333,7.733333333333333,6.666666666666667,7.3999999999999995,8.733333333333333,9.483333333333333,9.0,8.733333333333334,11.566666666666668,12.833333333333334,7.966666666666666,12.166666666666666,10.366666666666667,11.066666666666668
,6.833333333333333,9.266666666666667,11.1,10.166666666666666,9.799999999999999,9.876666666666667,10.166666666666666,10.0,11.166666666666666,8.666666666666666,12.333333333333334,10.4,10.866666666666665,7.966666666666666,11.1
,,,6.233333333333334,11.833333333333334,12.333333333333334,8.5,7.833333333333333,10.333333333333334,8.0,11.233333333333334,7.3999999999999995,12.666666666666666,10.566666666666666,10.333333333333334,10.433333333333334
4.9,11.233333333333334,7.5,8.4,11.233333333333334,9.053333333333333,13.4,8.733333333333333,8.333333333333334,10.0,8.666666666666666,5.566666666666666,4.466666666666667,10.666666666666666,7.366666666666667,10.0
7.599999999999999,8.666666666666666,7.433333333333333,8.799999999999999,8.233333333333333,8.766666666666667,7.533333333333334,11.533333333333333,10.166666666666666,5.333333333333333,8.833333333333334,10.566666666666666,9.0,12.0,9.966666666666667,11.799999999999999
10.633333333333333,6.766666666666667,9.266666666666667,9.0,10.0,12.0,9.65,9.866666666666667,9.333333333333334,11.5,8.233333333333333,8.083333333333334,9.133333333333335,8.566666666666666,8.0,7.533333333333334
,6.3,8.433333333333332,8.1,9.266666666666666,12.0,15.733333333333334,9.533333333333333,9.093333333333334,11.083333333333334,11.200000000000001,12.433333333333332,9.3,10.333333333333334,9.4,11.433333333333332
,6.566666666666666,8.666666666666666,5.733333333333334,7.866666666666667,9.533333333333333,10.299999999999999,9.333333333333334,10.833333333333334,9.3,11.200000000000001,8.066666666666666,7.5,8.566666666666666,7.633333333333333,9.6
13.0,8.4,10.066666666666666,10.166666666666666,8.75,10.4,14.11,9.049999999999999,8.266666666666667,5.3999999999999995,7.333333333333333,11.200000000000001,8.1,10.466666666666667,10.5,9.066666666666666
8.6,6.466666666666666,7.733333333333333,10.133333333333333,8.833333333333334,10.6,8.233333333333333,9.066666666666666,8.466666666666667,7.283333333333334,5.733333333333333,8.9,9.333333333333334,7.0,8.766666666666666,11.433333333333332
,17.5,9.0,9.033333333333333,10.166666666666666,9.0,8.0,8.233333333333333,9.193333333333333,8.65,10.200000000000001,10.166666666666666,11.333333333333334,8.666666666666666,10.033333333333333,8.8
,,5.2,8.0,7.433333333333334,8.733333333333333,8.133333333333333,11.6,9.066666666666666,10.966666666666667,7.833333333333333,9.200000000000001,8.333333333333334,8.033333333333333,8.033333333333333,8.9
